SpeciesCode,,id,alph,alph_ll,alph_ul,alph_iw,tau,tau_ll,tau_ul,tau_iw,tau_sig,prov,grid_id,number_routes
NSWO,92,92,0.496584993,0.31180015,0.837584694,0.525784544,-1.593445246,-5.552258593,2.140665076,7.692923668,0,NS,208,1
NSWO,93,93,0.495551805,0.295337117,0.867646702,0.572309586,-1.980349841,-6.360779857,2.232995561,8.593775417,0,NS,209,3
NSWO,94,94,0.488998617,0.307347814,0.817008231,0.509660417,-2.172516412,-6.274438675,1.550193444,7.824632119,0,NS,210,3
NSWO,95,95,0.412093485,0.244358627,0.654949303,0.410590676,-0.781535551,-4.586816747,3.480139555,8.066956302,0,NS,211,1
NSWO,96,96,0.426357763,0.253011112,0.689386883,0.43637577,-1.109742183,-5.035416536,2.97767915,8.013095686,0,NS,212,1
NSWO,97,97,0.559284239,0.318515123,1.075256551,0.756741429,-1.010027689,-5.643958007,3.917172882,9.561130889,0,NS,215,1
NSWO,98,98,0.464777917,0.281403907,0.783574944,0.502171037,-1.37776589,-5.495195343,2.705190539,8.200385882,0,NS,219,1
NSWO,99,99,0.555794486,0.332566984,1.017096178,0.684529194,-1.531249703,-5.988594469,2.802142183,8.790736653,0,PE,220,1
NSWO,100,100,0.512230251,0.311701985,0.880819696,0.569117711,-1.250845647,-5.350100057,2.981112731,8.331212788,0,PE,221,1
NSWO,101,101,0.581899198,0.370960279,1.047156364,0.676196085,-3.01582126,-7.629531617,0.564815271,8.194346888,-3.01582126,PE,222,1
NSWO,102,102,0.481337256,0.290307725,0.801883374,0.511575648,-1.259769949,-5.347241073,2.983221278,8.33046235,0,PE,223,1
NSWO,103,103,0.513521672,0.328837765,0.855128864,0.5262911,-1.790294293,-5.911131217,2.007347456,7.918478673,0,PE,224,1
NSWO,104,104,0.51603257,0.276208884,1.031405355,0.75519647,-1.738162967,-7.370841149,3.885212616,11.25605377,0,PE,230,1
NSWO,105,105,0.469163745,0.263494265,0.850109268,0.586615004,-1.534537556,-6.365342857,3.334715677,9.700058534,0,PE,234,1
NSWO,106,106,0.451268763,0.287098276,0.71059451,0.423496234,-1.155562918,-4.915890191,2.773946604,7.689836794,0,PE,235,4
NSWO,107,107,0.44527362,0.268440961,0.734565878,0.466124917,-1.30040288,-5.361573919,2.830604399,8.192178318,0,PE,241,1
