abund,year,grid_id
0.293077981028958,2001,3
0.212286912306515,2002,3
0.204145812158801,2003,3
0.192375184511408,2004,3
0.18126608454386,2005,3
0.17078263465789,2006,3
0.160890836804404,2007,3
0.151558472247758,2008,3
0.134451507869767,2010,3
0.126620551687598,2011,3
0.112273700162978,2013,3
0.105709860019069,2014,3
0.099522539574193,2015,3
0.0936908106364575,2016,3
0.0875404075966598,2017,3
0.0824267831188101,2018,3
abund,year,grid_id
0.257901619835963,2001,4
0.34616396288257,2002,4
0.231243733665842,2003,4
0.170677678588109,2004,4
0.162620299710033,2005,4
0.250174283188749,2006,4
0.197743406863009,2007,4
0.138921588954434,2008,4
0.130859560934554,2009,4
0.123411747514655,2010,4
0.119960983760531,2011,4
0.113583229178329,2012,4
0.102644461531722,2013,4
0.163195924013575,2014,4
0.190382943057132,2015,4
0.0844123081183799,2016,4
0.0809757339695841,2017,4
0.0780805988248775,2018,4
0.0732072107829983,2019,4
abund,year,grid_id
0.177209594401872,2001,6
0.169210149304482,2002,6
0.161553194765939,2003,6
0.154554313826786,2004,6
0.148179032002808,2005,6
0.140784468629302,2006,6
0.232420847614997,2007,6
0.128184223423887,2008,6
0.121736339237538,2009,6
0.116237057859419,2010,6
0.185872019000351,2011,6
0.109391244595298,2012,6
0.10087744015312,2013,6
0.0992328746881902,2014,6
0.125805295570399,2015,6
0.0875501763966884,2016,6
0.0834651281085061,2017,6
0.0794270589590708,2018,6
0.0758366776034887,2019,6
abund,year,grid_id
0.226176281684682,2001,7
0.179072132503249,2005,7
0.168876548536746,2006,7
0.159246563506674,2007,7
0.197499585259685,2008,7
0.140631760091713,2009,7
0.18010567231892,2010,7
0.125037719728019,2011,7
0.11788557112216,2012,7
0.111132684957854,2013,7
0.0987397881302039,2015,7
0.0930600450476802,2016,7
0.0827727754556522,2018,7
0.0779875696128395,2019,7
abund,year,grid_id
0.977983888730744,2001,11
1.32603233969609,2002,11
0.758935812233121,2003,11
0.430916920808143,2004,11
0.39047907507264,2005,11
0.510586147020101,2006,11
0.296566252972923,2007,11
0.418754954898704,2008,11
0.30836540204697,2009,11
0.337992870537252,2010,11
0.198368677336099,2011,11
0.181295676155776,2012,11
0.376553446431182,2013,11
0.148807692931583,2014,11
0.135117011712297,2015,11
0.122173540246176,2016,11
0.119762333609428,2017,11
0.0996213748657837,2018,11
0.0898874280431138,2019,11
abund,year,grid_id
0.597151937859448,2001,12
0.263072925997949,2002,12
0.245010161543778,2003,12
0.228157160510389,2004,12
0.197766285106447,2006,12
0.187032317955438,2007,12
0.173920256207908,2008,12
0.161766455591603,2009,12
0.150384376440486,2010,12
0.139589058785026,2011,12
0.129755180442787,2012,12
0.120598737849323,2013,12
0.150845709570568,2014,12
0.10421885809311,2015,12
0.0968299788018922,2016,12
0.0899387907960274,2017,12
0.0835432262295917,2018,12
abund,year,grid_id
0.229535195643575,2001,108
0.286826020839376,2002,108
0.20487238019074,2003,108
0.193526208449706,2004,108
0.18279143743102,2005,108
0.172379909470253,2006,108
0.163030214225716,2007,108
0.153944817192352,2008,108
0.145352758808367,2009,108
0.137228185533795,2010,108
0.129546555353838,2011,108
0.122284569570921,2012,108
0.115420108954303,2013,108
0.108932173727638,2014,108
0.142402838749047,2015,108
0.0970071421943382,2016,108
0.0914024739457443,2017,108
0.0862900886125894,2018,108
0.081412329077256,2019,108
abund,year,grid_id
0.225814887719672,2001,123
0.273429112471706,2002,123
0.200173577288105,2003,123
0.176216008472972,2005,123
0.136379622353593,2009,123
0.119903003470038,2011,123
0.105376055986085,2013,123
0.0987729037184122,2014,123
0.0921836242453132,2015,123
0.0864074432709021,2016,123
0.0809863815438521,2017,123
abund,year,grid_id
0.208041505477213,2001,124
0.197452983625762,2002,124
0.187388588070154,2003,124
0.177823124436925,2004,124
0.168732606121858,2005,124
0.160094191216365,2006,124
0.203890786935188,2007,124
0.144087676164553,2008,124
0.136679101540861,2009,124
0.129641580630462,2010,124
0.219706583226647,2011,124
0.116608798833955,2012,124
0.110580147882721,2013,124
0.0994206227427507,2015,124
0.0893628410886116,2017,124
0.0849136009648782,2018,124
0.0803016078777931,2019,124
abund,year,grid_id
0.19746832988978,2001,126
0.187594719336725,2002,126
0.178201759635591,2003,126
0.152685977710653,2006,126
0.144999787762498,2007,126
0.111015198750547,2012,126
0.105417312199866,2013,126
0.100095053388737,2014,126
0.0950353279839723,2015,126
0.124921700013315,2016,126
0.0856540529420055,2017,126
0.081309188466622,2018,126
abund,year,grid_id
0.342911886225006,2001,131
0.306378473636977,2003,131
0.207231019996459,2005,131
0.194894534864218,2006,131
0.183272526858672,2007,131
0.152303290781911,2010,131
0.126447198976953,2013,131
0.118819460071149,2014,131
0.104885962194438,2016,131
0.0925518209946015,2018,131
abund,year,grid_id
0.191698510559886,2001,132
0.183128888526657,2002,132
0.232954864530525,2003,132
0.167066058445446,2004,132
0.159544620935513,2005,132
0.152345227030403,2006,132
0.144678929247376,2007,132
0.143768076331612,2008,132
0.137317826590587,2009,132
0.130884159241752,2010,132
0.118886527225893,2012,132
0.13744266375281,2015,132
0.131412900375032,2016,132
0.0921371572337412,2017,132
0.0878251097613406,2018,132
0.0837099519293358,2019,132
abund,year,grid_id
0.278846609916366,2002,135
0.264888482611486,2003,135
0.176993928392039,2006,135
0.167215886167896,2007,135
0.157964366922152,2008,135
0.149212013705374,2009,135
0.140932842397918,2010,135
0.125696556800578,2012,135
abund,year,grid_id
0.130145224995366,2001,138
0.127514391033274,2002,138
0.121706164386055,2004,138
0.116156342624035,2006,138
