abund,year,grid_id
0.353024223346351,2001,3
0.368357704451915,2002,3
0.386736204368496,2003,3
0.408515261617905,2004,3
0.428930768960564,2005,3
0.447783655389194,2006,3
0.470202118074796,2007,3
0.496495833445786,2008,3
0.544414520752151,2010,3
0.574689053001224,2011,3
0.630332620324047,2013,3
0.661884531445093,2014,3
0.701802327379639,2015,3
0.740269587812612,2016,3
0.766644819947783,2017,3
0.805022857249641,2018,3
abund,year,grid_id
0.248841763021989,2001,4
0.262376168336562,2002,4
0.277935037908342,2003,4
0.294956890223331,2004,4
0.306243652565189,2005,4
0.323525090336673,2006,4
0.349033321400011,2007,4
0.365620925070663,2008,4
0.396779257307868,2009,4
0.410946185038955,2010,4
0.439844109632865,2011,4
0.454860665807695,2012,4
0.479166475764308,2013,4
0.503654647597813,2014,4
0.536723855826855,2015,4
0.559998544861198,2016,4
0.617443316710452,2017,4
0.635054786674084,2018,4
0.677013761556931,2019,4
abund,year,grid_id
0.253159370351506,2001,6
0.270446858856815,2002,6
0.284997959789476,2003,6
0.30226758801492,2004,6
0.329742035191313,2005,6
0.345091858411134,2006,6
0.365193430927466,2007,6
0.387227468629071,2008,6
0.406853606681489,2009,6
0.435230489758153,2010,6
0.459243463107773,2011,6
0.489730422007531,2012,6
0.526438912070328,2013,6
0.549624432470731,2014,6
0.577927558277365,2015,6
0.620033911421097,2016,6
0.661771490353453,2017,6
0.695461427263937,2018,6
0.737770673638586,2019,6
abund,year,grid_id
0.114332882874791,2001,7
0.125244848042353,2002,7
0.137072581914409,2003,7
0.163971969803018,2005,7
0.179435852985915,2006,7
0.198038728961914,2007,7
0.214889048401101,2008,7
0.235090027210166,2009,7
0.25895742042005,2010,7
0.28147992376487,2011,7
0.3080023428701,2012,7
0.345543112045137,2013,7
0.369758291275894,2014,7
0.403531140942976,2015,7
0.44152690415146,2016,7
0.484539359309257,2017,7
0.531622224548357,2018,7
0.580321290113066,2019,7
abund,year,grid_id
0.351167432570487,2001,10
0.360609502394398,2002,10
0.379114892305451,2003,10
0.394042838356144,2004,10
0.412371990567526,2005,10
0.431971880295245,2006,10
0.45460807570053,2007,10
0.472836270538604,2008,10
0.493115556966692,2009,10
0.515212513954879,2010,10
0.544948325470058,2011,10
0.564983427406244,2012,10
0.59088214969614,2013,10
0.614115752029067,2014,10
0.657596543265658,2015,10
0.675034098612443,2016,10
0.711938005471105,2017,10
0.740208939167278,2018,10
0.767390312781115,2019,10
abund,year,grid_id
0.0446527656324151,2001,11
0.0500332347467701,2002,11
0.0564711308946909,2003,11
0.0637651239103305,2004,11
0.0720001826848189,2005,11
0.0813023096621667,2006,11
0.0917284107253389,2007,11
0.103583941059709,2008,11
0.116945846571451,2009,11
0.132038797986612,2010,11
0.149063944845019,2011,11
0.168272134065502,2012,11
0.189957042316269,2013,11
0.214429259480648,2014,11
0.242084998249851,2015,11
0.273255980826159,2016,11
0.309555668886817,2017,11
0.347954153509682,2018,11
0.399943089780734,2019,11
abund,year,grid_id
0.273940855789948,2001,12
0.291586894406111,2002,12
0.310368570519936,2003,12
0.330358903600275,2004,12
0.37667830835556,2006,12
0.398333944889427,2007,12
0.424057888197928,2008,12
0.453970584136799,2009,12
0.480427023975434,2010,12
0.511322731735269,2011,12
0.544244518528254,2012,12
0.579284622776069,2013,12
0.616579349563618,2014,12
0.656236728555103,2015,12
0.702103442256201,2016,12
0.743582395589062,2017,12
0.791446551728347,2018,12
abund,year,grid_id
0.0999327402006345,2001,16
0.109619174777017,2002,16
0.131865354079306,2004,16
0.144680051196108,2005,16
0.158700241414248,2006,16
0.174077951728297,2007,16
0.190944470627319,2008,16
0.209443769198465,2009,16
0.231359543046123,2010,16
0.276284521561653,2012,16
0.308775724874461,2013,16
0.332521899330331,2014,16
0.400040357343045,2016,16
0.481297831768667,2018,16
0.527892164480106,2019,16
abund,year,grid_id
0.396067850614754,2002,38
0.414293533993567,2003,38
0.508670999063616,2007,38
0.593300657819084,2010,38
abund,year,grid_id
0.884510543171917,2018,39
0.930778333979675,2019,39
abund,year,grid_id
1.95031759454222,2002,46
1.9459018014333,2003,46
1.96241862055017,2004,46
1.90428465956148,2008,46
1.84875589770789,2009,46
1.83458323548692,2010,46
1.82637984975884,2011,46
1.80656319391997,2012,46
1.75067867755687,2016,46
1.7653375248504,2017,46
1.74729471133238,2018,46
1.72937086899961,2019,46
abund,year,grid_id
1.31788888648943,2002,48
1.37442820410004,2005,48
1.39191105891862,2006,48
1.40415420060169,2007,48
1.43275408218097,2008,48
1.46312093015253,2009,48
1.46521913861017,2010,48
1.50433922607211,2011,48
1.49440854521348,2012,48
1.52176826349522,2013,48
1.54941902550659,2014,48
1.55649373055156,2015,48
1.58469998600965,2016,48
1.59272091406983,2017,48
1.6417058665427,2018,48
1.65281796146929,2019,48
abund,year,grid_id
2.27409863285511,2002,49
2.2250049358291,2003,49
2.19618182069331,2004,49
2.1968092057057,2005,49
2.16698036702234,2006,49
2.17070980321306,2007,49
2.17300283608505,2008,49
2.11612935573496,2009,49
2.13407216664056,2010,49
2.07670888037684,2011,49
2.0732813902806,2012,49
2.06268169432308,2013,49
2.05157625576774,2014,49
2.00274512180919,2015,49
2.01469691731359,2016,49
1.9958998539606,2017,49
1.98499162033215,2018,49
1.97419752980796,2019,49
abund,year,grid_id
2.14976273355903,2002,50
2.13184251285053,2003,50
2.09644922755142,2005,50
2.11145899866607,2006,50
2.09403091800013,2007,50
2.05739419984857,2008,50
2.04855624844164,2009,50
2.03619965159626,2010,50
1.99646265236315,2011,50
1.97713895546952,2012,50
